#iRMS=9.222171502e-05 0
lk  ukf_wg0v  uks_wg0v fh        fse	fl
20190.0  0.057665  0.000000  0.000000  0.057665  0.000000
20195.0  0.057605  0.000000  0.000000  0.057605  0.000000
20200.0  0.057545  0.000000  0.000000  0.057545  0.000000
20205.0  0.057485  0.000000  0.000000  0.057485  0.000000
20210.0  0.057424  0.000000  0.000000  0.057424  0.000000
20215.0  0.057364  0.000000  0.000000  0.057364  0.000000
20220.0  0.057304  0.000000  0.000000  0.057304  0.000000
20225.0  0.057244  0.000000  0.000000  0.057244  0.000000
20230.0  0.057184  0.000000  0.000000  0.057184  0.000000
20235.0  0.057123  0.000000  0.000000  0.057123  0.000000
20240.0  0.057063  0.000000  0.000000  0.057063  0.000000
20245.0  0.057003  0.000000  0.000000  0.057003  0.000000
20250.0  0.056943  0.000000  0.000000  0.056943  0.000000
20255.0  0.056883  0.000000  0.000000  0.056883  0.000000
20260.0  0.056823  0.000000  0.000000  0.056823  0.000000
20265.0  0.056763  0.000000  0.000000  0.056763  0.000000
20270.0  0.056703  0.000000  0.000000  0.056703  0.000000
20275.0  0.056643  0.000000  0.000000  0.056643  0.000000
20280.0  0.056583  0.000000  0.000000  0.056583  0.000000
20285.0  0.056524  0.000000  0.000000  0.056524  0.000000
20290.0  0.056464  0.000000  0.000000  0.056464  0.000000
20295.0  0.056404  0.000000  0.000000  0.056404  0.000000
20300.0  0.056344  0.000000  0.000000  0.056344  0.000000
20305.0  0.056284  0.000000  0.000000  0.056284  0.000000
20310.0  0.056225  0.000000  0.000000  0.056225  0.000000
20315.0  0.056165  0.000000  0.000000  0.056165  0.000000
20320.0  0.056105  0.000000  0.000000  0.056105  0.000000
20325.0  0.056045  0.000000  0.000000  0.056045  0.000000
20330.0  0.055986  0.000000  0.000000  0.055986  0.000000
20335.0  0.055926  0.000000  0.000000  0.055926  0.000000
20340.0  0.055866  0.000000  0.000000  0.055866  0.000000
20345.0  0.055807  0.000000  0.000000  0.055807  0.000000
20350.0  0.055747  0.000000  0.000000  0.055747  0.000000
20355.0  0.055688  0.000000  0.000000  0.055688  0.000000
20360.0  0.055628  0.000000  0.000000  0.055628  0.000000
20365.0  0.055569  0.000000  0.000000  0.055569  0.000000
20370.0  0.055509  0.000000  0.000000  0.055509  0.000000
20375.0  0.055450  0.000000  0.000000  0.055450  0.000000
20380.0  0.055390  0.000000  0.000000  0.055390  0.000000
20385.0  0.055331  0.000000  0.000000  0.055331  0.000000
20390.0  0.055272  0.000000  0.000000  0.055272  0.000000
20395.0  0.055212  0.000000  0.000000  0.055212  0.000000
20400.0  0.055153  0.000000  0.000000  0.055153  0.000000
20405.0  0.055094  0.000000  0.000000  0.055094  0.000000
20410.0  0.055034  0.000000  0.000000  0.055034  0.000000
20415.0  0.054975  0.000000  0.000000  0.054975  0.000000
20420.0  0.054916  0.000000  0.000000  0.054916  0.000000
20425.0  0.054857  0.000000  0.000000  0.054857  0.000000
20430.0  0.054798  0.000000  0.000000  0.054798  0.000000
20435.0  0.054738  0.000000  0.000000  0.054738  0.000000
20440.0  0.054679  0.000000  0.000000  0.054679  0.000000
20445.0  0.054620  0.000000  0.000000  0.054620  0.000000
20450.0  0.054561  0.000000  0.000000  0.054561  0.000000
20455.0  0.054502  0.000000  0.000000  0.054502  0.000000
20460.0  0.054443  0.000000  0.000000  0.054443  0.000000
20465.0  0.054384  0.000000  0.000000  0.054384  0.000000
20470.0  0.054325  0.000000  0.000000  0.054325  0.000000
20475.0  0.054266  0.000000  0.000000  0.054266  0.000000
20480.0  0.054207  0.000000  0.000000  0.054207  0.000000
20485.0  0.054148  0.000000  0.000000  0.054148  0.000000
20490.0  0.054090  0.000000  0.000000  0.054090  0.000000
20495.0  0.054031  0.000000  0.000000  0.054031  0.000000
20500.0  0.053972  0.000000  0.000000  0.053972  0.000000
20505.0  0.053913  0.000000  0.000000  0.053913  0.000000
20510.0  0.053854  0.000000  0.000000  0.053854  0.000000
20515.0  0.053796  0.000000  0.000000  0.053796  0.000000
20520.0  0.053737  0.000000  0.000000  0.053737  0.000000
20525.0  0.053678  0.000000  0.000000  0.053678  0.000000
20530.0  0.053620  0.000000  0.000000  0.053620  0.000000
20535.0  0.053561  0.000000  0.000000  0.053561  0.000000
20540.0  0.053502  0.000000  0.000000  0.053502  0.000000
20545.0  0.053444  0.000000  0.000000  0.053444  0.000000
20550.0  0.053385  0.000000  0.000000  0.053385  0.000000
20555.0  0.053327  0.000000  0.000000  0.053327  0.000000
20560.0  0.053268  0.000000  0.000000  0.053268  0.000000
20565.0  0.053210  0.000000  0.000000  0.053210  0.000000
20570.0  0.053151  0.000000  0.000000  0.053151  0.000000
20575.0  0.053093  0.000000  0.000000  0.053093  0.000000
20580.0  0.053035  0.000000  0.000000  0.053035  0.000000
20585.0  0.052976  0.000000  0.000000  0.052976  0.000000
20590.0  0.052918  0.000000  0.000000  0.052918  0.000000
20595.0  0.052860  0.000000  0.000000  0.052860  0.000000
20600.0  0.052801  0.000000  0.000000  0.052801  0.000000
20605.0  0.052743  0.000000  0.000000  0.052743  0.000000
20610.0  0.052685  0.000000  0.000000  0.052685  0.000000
20615.0  0.052627  0.000000  0.000000  0.052627  0.000000
20620.0  0.052569  0.000000  0.000000  0.052569  0.000000
20625.0  0.052511  0.000000  0.000000  0.052511  0.000000
20630.0  0.052452  0.000000  0.000000  0.052452  0.000000
20635.0  0.052394  0.000000  0.000000  0.052394  0.000000
20640.0  0.052336  0.000000  0.000000  0.052336  0.000000
20645.0  0.052278  0.000000  0.000000  0.052278  0.000000
20650.0  0.052220  0.000000  0.000000  0.052220  0.000000
20655.0  0.052162  0.000000  0.000000  0.052162  0.000000
20660.0  0.052104  0.000000  0.000000  0.052104  0.000000
20665.0  0.052047  0.000000  0.000000  0.052047  0.000000
20670.0  0.051989  0.000000  0.000000  0.051989  0.000000
20675.0  0.051931  0.000000  0.000000  0.051931  0.000000
20680.0  0.051873  0.000000  0.000000  0.051873  0.000000
20685.0  0.051815  0.000000  0.000000  0.051815  0.000000
20690.0  0.051757  0.000000  0.000000  0.051757  0.000000
20695.0  0.051700  0.000000  0.000000  0.051700  0.000000
20700.0  0.051642  0.000000  0.000000  0.051642  0.000000
20705.0  0.051584  0.000000  0.000000  0.051584  0.000000
20710.0  0.051527  0.000000  0.000000  0.051527  0.000000
20715.0  0.051469  0.000000  0.000000  0.051469  0.000000
20720.0  0.051411  0.000000  0.000000  0.051411  0.000000
20725.0  0.051354  0.000000  0.000000  0.051354  0.000000
20730.0  0.051296  0.000000  0.000000  0.051296  0.000000
20735.0  0.051239  0.000000  0.000000  0.051239  0.000000
20740.0  0.051181  0.000000  0.000000  0.051181  0.000000
20745.0  0.051124  0.000000  0.000000  0.051124  0.000000
20750.0  0.051067  0.000000  0.000000  0.051067  0.000000
20755.0  0.051009  0.000000  0.000000  0.051009  0.000000
20760.0  0.050952  0.000000  0.000000  0.050952  0.000000
20765.0  0.050895  0.000000  0.000000  0.050895  0.000000
20770.0  0.050837  0.000000  0.000000  0.050837  0.000000
20775.0  0.050780  0.000000  0.000000  0.050780  0.000000
20780.0  0.050723  0.000000  0.000000  0.050723  0.000000
20785.0  0.050666  0.000000  0.000000  0.050666  0.000000
20790.0  0.050608  0.000000  0.000000  0.050608  0.000000
20795.0  0.050551  0.000000  0.000000  0.050551  0.000000
20800.0  0.050494  0.000000  0.000000  0.050494  0.000000
20805.0  0.050437  0.000000  0.000000  0.050437  0.000000
20810.0  0.050380  0.000000  0.000000  0.050380  0.000000
20815.0  0.050323  0.000000  0.000000  0.050323  0.000000
20820.0  0.050266  0.000000  0.000000  0.050266  0.000000
20825.0  0.050209  0.000000  0.000000  0.050209  0.000000
20830.0  0.050152  0.000000  0.000000  0.050152  0.000000
20835.0  0.050095  0.000000  0.000000  0.050095  0.000000
20840.0  0.050038  0.000000  0.000000  0.050038  0.000000
20845.0  0.049981  0.000000  0.000000  0.049981  0.000000
20850.0  0.049925  0.000000  0.000000  0.049925  0.000000
20855.0  0.049868  0.000000  0.000000  0.049868  0.000000
20860.0  0.049811  0.000000  0.000000  0.049811  0.000000
20865.0  0.049754  0.000000  0.000000  0.049754  0.000000
20870.0  0.049698  0.000000  0.000000  0.049698  0.000000
20875.0  0.049641  0.000000  0.000000  0.049641  0.000000
20880.0  0.049584  0.000000  0.000000  0.049584  0.000000
20885.0  0.049528  0.000000  0.000000  0.049528  0.000000
20890.0  0.049471  0.000000  0.000000  0.049471  0.000000
20895.0  0.049415  0.000000  0.000000  0.049415  0.000000
20900.0  0.049358  0.000000  0.000000  0.049358  0.000000
20905.0  0.049302  0.000000  0.000000  0.049302  0.000000
20910.0  0.049245  0.000000  0.000000  0.049245  0.000000
20915.0  0.049189  0.000000  0.000000  0.049189  0.000000
20920.0  0.049133  0.000000  0.000000  0.049133  0.000000
20925.0  0.049076  0.000000  0.000000  0.049076  0.000000
20930.0  0.049020  0.000000  0.000000  0.049020  0.000000
20935.0  0.048964  0.000000  0.000000  0.048964  0.000000
20940.0  0.048907  0.000000  0.000000  0.048907  0.000000
20945.0  0.048851  0.000000  0.000000  0.048851  0.000000
20950.0  0.048795  0.000000  0.000000  0.048795  0.000000
20955.0  0.048739  0.000000  0.000000  0.048739  0.000000
20960.0  0.048683  0.000000  0.000000  0.048683  0.000000
20965.0  0.048627  0.000000  0.000000  0.048627  0.000000
20970.0  0.048571  0.000000  0.000000  0.048571  0.000000
20975.0  0.048515  0.000000  0.000000  0.048515  0.000000
20980.0  0.048459  0.000000  0.000000  0.048459  0.000000
20985.0  0.048403  0.000000  0.000000  0.048403  0.000000
20990.0  0.048347  0.000000  0.000000  0.048347  0.000000
20995.0  0.048291  0.000000  0.000000  0.048291  0.000000
21000.0  0.048235  0.000000  0.000000  0.048235  0.000000
21005.0  0.048179  0.000000  0.000000  0.048179  0.000000
21010.0  0.048123  0.000000  0.000000  0.048123  0.000000
21015.0  0.048067  0.000000  0.000000  0.048067  0.000000
21020.0  0.048012  0.000000  0.000000  0.048012  0.000000
21025.0  0.047956  0.000000  0.000000  0.047956  0.000000
21030.0  0.047900  0.000000  0.000000  0.047900  0.000000
21035.0  0.047845  0.000000  0.000000  0.047845  0.000000
21040.0  0.047789  0.000000  0.000000  0.047789  0.000000
21045.0  0.047734  0.000000  0.000000  0.047734  0.000000
21050.0  0.047678  0.000000  0.000000  0.047678  0.000000
21055.0  0.047623  0.000000  0.000000  0.047623  0.000000
21060.0  0.047567  0.000000  0.000000  0.047567  0.000000
21065.0  0.047512  0.000000  0.000000  0.047512  0.000000
21070.0  0.047456  0.000000  0.000000  0.047456  0.000000
21075.0  0.047401  0.000000  0.000000  0.047401  0.000000
21080.0  0.047346  0.000000  0.000000  0.047346  0.000000
21085.0  0.047290  0.000000  0.000000  0.047290  0.000000
21090.0  0.047235  0.000000  0.000000  0.047235  0.000000
21095.0  0.047180  0.000000  0.000000  0.047180  0.000000
21100.0  0.047125  0.000000  0.000000  0.047125  0.000000
21105.0  0.047069  0.000000  0.000000  0.047069  0.000000
21110.0  0.047014  0.000000  0.000000  0.047014  0.000000
21115.0  0.046959  0.000000  0.000000  0.046959  0.000000
21120.0  0.046904  0.000000  0.000000  0.046904  0.000000
21125.0  0.046849  0.000000  0.000000  0.046849  0.000000
21130.0  0.046794  0.000000  0.000000  0.046794  0.000000
21135.0  0.046739  0.000000  0.000000  0.046739  0.000000
21140.0  0.046684  0.000000  0.000000  0.046684  0.000000
21145.0  0.046629  0.000000  0.000000  0.046629  0.000000
21150.0  0.046574  0.000000  0.000000  0.046574  0.000000
21155.0  0.046520  0.000000  0.000000  0.046520  0.000000
21160.0  0.046465  0.000000  0.000000  0.046465  0.000000
21165.0  0.046410  0.000000  0.000000  0.046410  0.000000
21170.0  0.046355  0.000000  0.000000  0.046355  0.000000
21175.0  0.046301  0.000000  0.000000  0.046301  0.000000
21180.0  0.046246  0.000000  0.000000  0.046246  0.000000
21185.0  0.046191  0.000000  0.000000  0.046191  0.000000
21190.0  0.046137  0.000000  0.000000  0.046137  0.000000
21195.0  0.046082  0.000000  0.000000  0.046082  0.000000
21200.0  0.046028  0.000000  0.000000  0.046028  0.000000
21205.0  0.045973  0.000000  0.000000  0.045973  0.000000
21210.0  0.045919  0.000000  0.000000  0.045919  0.000000
21215.0  0.045864  0.000000  0.000000  0.045864  0.000000
21220.0  0.045810  0.000000  0.000000  0.045810  0.000000
21225.0  0.045756  0.000000  0.000000  0.045756  0.000000
21230.0  0.045701  0.000000  0.000000  0.045701  0.000000
21235.0  0.045647  0.000000  0.000000  0.045647  0.000000
21240.0  0.045593  0.000000  0.000000  0.045593  0.000000
21245.0  0.045539  0.000000  0.000000  0.045539  0.000000
21250.0  0.045485  0.000000  0.000000  0.045485  0.000000
21255.0  0.045430  0.000000  0.000000  0.045430  0.000000
21260.0  0.045376  0.000000  0.000000  0.045376  0.000000
21265.0  0.045322  0.000000  0.000000  0.045322  0.000000
21270.0  0.045268  0.000000  0.000000  0.045268  0.000000
21275.0  0.045214  0.000000  0.000000  0.045214  0.000000
21280.0  0.045160  0.000000  0.000000  0.045160  0.000000
21285.0  0.045106  0.000000  0.000000  0.045106  0.000000
21290.0  0.045053  0.000000  0.000000  0.045053  0.000000
21295.0  0.044999  0.000000  0.000000  0.044999  0.000000
21300.0  0.044945  0.000000  0.000000  0.044945  0.000000
21305.0  0.044891  0.000000  0.000000  0.044891  0.000000
21310.0  0.044837  0.000000  0.000000  0.044837  0.000000
21315.0  0.044784  0.000000  0.000000  0.044784  0.000000
21320.0  0.044730  0.000000  0.000000  0.044730  0.000000
21325.0  0.044677  0.000000  0.000000  0.044677  0.000000
21330.0  0.044623  0.000000  0.000000  0.044623  0.000000
21335.0  0.044569  0.000000  0.000000  0.044569  0.000000
21340.0  0.044516  0.000000  0.000000  0.044516  0.000000
21345.0  0.044462  0.000000  0.000000  0.044462  0.000000
21350.0  0.044409  0.000000  0.000000  0.044409  0.000000
21355.0  0.044356  0.000000  0.000000  0.044356  0.000000
21360.0  0.044302  0.000000  0.000000  0.044302  0.000000
21365.0  0.044249  0.000000  0.000000  0.044249  0.000000
21370.0  0.044196  0.000000  0.000000  0.044196  0.000000
21375.0  0.044142  0.000000  0.000000  0.044142  0.000000
21380.0  0.044089  0.000000  0.000000  0.044089  0.000000
21385.0  0.044036  0.000000  0.000000  0.044036  0.000000
21390.0  0.043983  0.000000  0.000000  0.043983  0.000000
21395.0  0.043930  0.000000  0.000000  0.043930  0.000000
21400.0  0.043877  0.000000  0.000000  0.043877  0.000000
21405.0  0.043824  0.000000  0.000000  0.043824  0.000000
21410.0  0.043771  0.000000  0.000000  0.043771  0.000000
21415.0  0.043718  0.000000  0.000000  0.043718  0.000000
21420.0  0.043665  0.000000  0.000000  0.043665  0.000000
21425.0  0.043612  0.000000  0.000000  0.043612  0.000000
21430.0  0.043559  0.000000  0.000000  0.043559  0.000000
21435.0  0.043506  0.000000  0.000000  0.043506  0.000000
21440.0  0.043454  0.000000  0.000000  0.043454  0.000000
21445.0  0.043401  0.000000  0.000000  0.043401  0.000000
21450.0  0.043348  0.000000  0.000000  0.043348  0.000000
21455.0  0.043296  0.000000  0.000000  0.043296  0.000000
21460.0  0.043243  0.000000  0.000000  0.043243  0.000000
21465.0  0.043190  0.000000  0.000000  0.043190  0.000000
21470.0  0.043138  0.000000  0.000000  0.043138  0.000000
21475.0  0.042800  0.000000  0.000000  0.043085  0.042800
21480.0  0.042781  0.000000  0.000000  0.043033  0.042781
21485.0  0.042900  0.000000  0.000000  0.042980  0.042900
21490.0  0.043178  0.000000  0.000000  0.042928  0.043178
21495.0  0.043520  0.000000  0.000000  0.042876  0.043520
21500.0  0.043729  0.000000  0.000000  0.042823  0.043729
21505.0  0.043664  0.000000  0.000000  0.042771  0.043664
21510.0  0.043285  0.000000  0.000000  0.042719  0.043285
21515.0  0.042712  0.000000  0.000000  0.042667  0.042712
21520.0  0.042155  0.000000  0.000000  0.042615  0.042155
21525.0  0.041855  0.000000  0.000000  0.042563  0.041855
21530.0  0.041717  0.000000  0.000000  0.042510  0.041717
21535.0  0.041588  0.000000  0.000000  0.042458  0.041588
21540.0  0.041568  0.000000  0.000000  0.042406  0.041568
21545.0  0.041677  0.000000  0.000000  0.042355  0.041677
21550.0  0.041838  0.000000  0.000000  0.042303  0.041838
21555.0  0.041941  0.000000  0.000000  0.042251  0.041941
21560.0  0.041935  0.000000  0.000000  0.042199  0.041935
21565.0  0.041905  0.000000  0.000000  0.042147  0.041905
21570.0  0.041937  0.000000  0.000000  0.042095  0.041937
21575.0  0.042074  0.000000  0.000000  0.042044  0.042074
21580.0  0.042228  0.000000  0.000000  0.041992  0.042228
21585.0  0.042255  0.000000  0.000000  0.041940  0.042255
21590.0  0.041986  0.000000  0.000000  0.041889  0.041986
21595.0  0.041619  0.000000  0.000000  0.041837  0.041619
21600.0  0.041365  0.000000  0.000000  0.041786  0.041365
21605.0  0.040778  0.000000  0.000000  0.041734  0.040778
21610.0  0.039945  0.000000  0.000000  0.041683  0.039945
21615.0  0.039553  0.000000  0.000000  0.041631  0.039553
21620.0  0.040008  0.000000  0.000000  0.041580  0.040008
21625.0  0.041265  0.000000  0.000000  0.041529  0.041265
21630.0  0.042558  0.000000  0.000000  0.041477  0.042558
21635.0  0.043217  0.000000  0.000000  0.041426  0.043217
21640.0  0.042917  0.000000  0.000000  0.041375  0.042917
21645.0  0.042368  0.000000  0.000000  0.041324  0.042368
21650.0  0.042095  0.000000  0.000000  0.041273  0.042095
21655.0  0.041756  0.000000  0.000000  0.041222  0.041756
21660.0  0.041240  0.000000  0.000000  0.041171  0.041240
21665.0  0.040667  0.000000  0.000000  0.041120  0.040667
21670.0  0.040611  0.000000  0.000000  0.041069  0.040611
21675.0  0.041104  0.000000  0.000000  0.041018  0.041104
21680.0  0.041417  0.000000  0.000000  0.040967  0.041417
21685.0  0.041325  0.000000  0.000000  0.040916  0.041325
21690.0  0.040918  0.000000  0.000000  0.040865  0.040918
21695.0  0.040552  0.000000  0.000000  0.040815  0.040552
21700.0  0.040320  0.000000  0.000000  0.040764  0.040320
21705.0  0.040050  0.000000  0.000000  0.040713  0.040050
21710.0  0.039854  0.000000  0.000000  0.040663  0.039854
21715.0  0.039832  0.000000  0.000000  0.040612  0.039832
21720.0  0.039918  0.000000  0.000000  0.040562  0.039918
21725.0  0.039993  0.000000  0.000000  0.040511  0.039993
21730.0  0.039950  0.000000  0.000000  0.040461  0.039950
21735.0  0.039783  0.000000  0.000000  0.040410  0.039783
21740.0  0.039607  0.000000  0.000000  0.040360  0.039607
21745.0  0.039642  0.000000  0.000000  0.040310  0.039642
21750.0  0.039851  0.000000  0.000000  0.040259  0.039851
21755.0  0.040068  0.000000  0.000000  0.040209  0.040068
21760.0  0.040174  0.000000  0.000000  0.040159  0.040174
21765.0  0.040157  0.000000  0.000000  0.040109  0.040157
21770.0  0.040124  0.000000  0.000000  0.040059  0.040124
21775.0  0.040007  0.000000  0.000000  0.040008  0.040007
21780.0  0.039749  0.000000  0.000000  0.039958  0.039749
21785.0  0.039448  0.000000  0.000000  0.039908  0.039448
21790.0  0.039252  0.000000  0.000000  0.039858  0.039252
21795.0  0.039292  0.000000  0.000000  0.039809  0.039292
21800.0  0.039511  0.000000  0.000000  0.039759  0.039511
21805.0  0.039772  0.000000  0.000000  0.039709  0.039772
21810.0  0.039917  0.000000  0.000000  0.039659  0.039917
21815.0  0.039924  0.000000  0.000000  0.039609  0.039924
21820.0  0.039864  0.000000  0.000000  0.039560  0.039864
21825.0  0.039799  0.000000  0.000000  0.039510  0.039799
21830.0  0.039760  0.000000  0.000000  0.039460  0.039760
21835.0  0.039724  0.000000  0.000000  0.039411  0.039724
21840.0  0.039719  0.000000  0.000000  0.039361  0.039719
21845.0  0.039743  0.000000  0.000000  0.039312  0.039743
21850.0  0.039611  0.000000  0.000000  0.039262  0.039611
21855.0  0.039323  0.000000  0.000000  0.039213  0.039323
21860.0  0.039069  0.000000  0.000000  0.039164  0.039069
21865.0  0.039160  0.000000  0.000000  0.039114  0.039160
21870.0  0.039627  0.000000  0.000000  0.039065  0.039627
21875.0  0.039838  0.000000  0.000000  0.039016  0.039838
21880.0  0.039507  0.000000  0.000000  0.038967  0.039507
21885.0  0.038747  0.000000  0.000000  0.038918  0.038747
21890.0  0.038156  0.000000  0.000000  0.038869  0.038156
21895.0  0.038156  0.000000  0.000000  0.038819  0.038156
21900.0  0.038666  0.000000  0.000000  0.038770  0.038666
21905.0  0.039253  0.000000  0.000000  0.038721  0.039253
21910.0  0.039445  0.000000  0.000000  0.038673  0.039445
21915.0  0.039275  0.000000  0.000000  0.038624  0.039275
21920.0  0.038917  0.000000  0.000000  0.038575  0.038917
21925.0  0.038580  0.000000  0.000000  0.038526  0.038580
21930.0  0.038336  0.000000  0.000000  0.038477  0.038336
21935.0  0.038208  0.000000  0.000000  0.038429  0.038208
21940.0  0.038273  0.000000  0.000000  0.038380  0.038273
21945.0  0.038454  0.000000  0.000000  0.038331  0.038454
21950.0  0.038561  0.000000  0.000000  0.038283  0.038561
21955.0  0.038507  0.000000  0.000000  0.038234  0.038507
21960.0  0.038314  0.000000  0.000000  0.038186  0.038314
21965.0  0.038135  0.000000  0.000000  0.038137  0.038135
21970.0  0.037978  0.000000  0.000000  0.038089  0.037978
21975.0  0.037756  0.000000  0.000000  0.038041  0.037756
21980.0  0.037417  0.000000  0.000000  0.037992  0.037417
21985.0  0.037063  0.000000  0.000000  0.037944  0.037063
21990.0  0.036974  0.000000  0.000000  0.037896  0.036974
21995.0  0.037084  0.000000  0.000000  0.037848  0.037084
22000.0  0.037211  0.000000  0.000000  0.037800  0.037211
22005.0  0.037317  0.000000  0.000000  0.037751  0.037317
22010.0  0.037407  0.000000  0.000000  0.037703  0.037407
22015.0  0.037509  0.000000  0.000000  0.037655  0.037509
22020.0  0.037659  0.000000  0.000000  0.037607  0.037659
22025.0  0.037847  0.000000  0.000000  0.037559  0.037847
22030.0  0.037957  0.000000  0.000000  0.037512  0.037957
22035.0  0.037900  0.000000  0.000000  0.037464  0.037900
22040.0  0.037656  0.000000  0.000000  0.037416  0.037656
22045.0  0.037412  0.000000  0.000000  0.037368  0.037412
22050.0  0.037272  0.000000  0.000000  0.037320  0.037272
22055.0  0.037130  0.000000  0.000000  0.037273  0.037130
22060.0  0.036877  0.000000  0.000000  0.037225  0.036877
22065.0  0.036524  0.000000  0.000000  0.037178  0.036524
22070.0  0.036534  0.000000  0.000000  0.037130  0.036534
22075.0  0.036993  0.000000  0.000000  0.037083  0.036993
22080.0  0.037460  0.000000  0.000000  0.037035  0.037460
22085.0  0.037678  0.000000  0.000000  0.036988  0.037678
22090.0  0.037603  0.000000  0.000000  0.036940  0.037603
22095.0  0.037563  0.000000  0.000000  0.036893  0.037563
22100.0  0.037670  0.000000  0.000000  0.036846  0.037670
22105.0  0.037791  0.000000  0.000000  0.036799  0.037791
22110.0  0.037807  0.000000  0.000000  0.036751  0.037807
22115.0  0.037568  0.000000  0.000000  0.036704  0.037568
22120.0  0.036873  0.000000  0.000000  0.036657  0.036873
22125.0  0.035949  0.000000  0.000000  0.036610  0.035949
22130.0  0.035257  0.000000  0.000000  0.036563  0.035257
22135.0  0.035087  0.000000  0.000000  0.036516  0.035087
22140.0  0.035487  0.000000  0.000000  0.036469  0.035487
22145.0  0.036222  0.000000  0.000000  0.036422  0.036222
22150.0  0.036756  0.000000  0.000000  0.036375  0.036756
22155.0  0.036685  0.000000  0.000000  0.036329  0.036685
22160.0  0.036470  0.000000  0.000000  0.036282  0.036470
22165.0  0.036218  0.000000  0.000000  0.036235  0.036218
22170.0  0.035598  0.000000  0.000000  0.036188  0.035598
22175.0  0.035138  0.000000  0.000000  0.036142  0.035138
22180.0  0.035249  0.000000  0.000000  0.036095  0.035249
22185.0  0.035446  0.000000  0.000000  0.036049  0.035446
22190.0  0.035538  0.000000  0.000000  0.036002  0.035538
22195.0  0.035607  0.000000  0.000000  0.035956  0.035607
22200.0  0.035602  0.000000  0.000000  0.035909  0.035602
22205.0  0.035520  0.000000  0.000000  0.035863  0.035520
22210.0  0.035444  0.000000  0.000000  0.035816  0.035444
22215.0  0.035395  0.000000  0.000000  0.035770  0.035395
22220.0  0.035367  0.000000  0.000000  0.035724  0.035367
22225.0  0.035412  0.000000  0.000000  0.035678  0.035412
22230.0  0.035553  0.000000  0.000000  0.035631  0.035553
22235.0  0.035763  0.000000  0.000000  0.035585  0.035763
22240.0  0.035832  0.000000  0.000000  0.035539  0.035832
22245.0  0.035614  0.000000  0.000000  0.035493  0.035614
22250.0  0.035319  0.000000  0.000000  0.035447  0.035319
22255.0  0.035114  0.000000  0.000000  0.035401  0.035114
22260.0  0.035062  0.000000  0.000000  0.035355  0.035062
22265.0  0.035057  0.000000  0.000000  0.035309  0.035057
22270.0  0.035020  0.000000  0.000000  0.035264  0.035020
22275.0  0.035036  0.000000  0.000000  0.035218  0.035036
22280.0  0.035145  0.000000  0.000000  0.035172  0.035145
22285.0  0.035329  0.000000  0.000000  0.035126  0.035329
22290.0  0.035490  0.000000  0.000000  0.035081  0.035490
22295.0  0.035557  0.000000  0.000000  0.035035  0.035557
22300.0  0.035540  0.000000  0.000000  0.034989  0.035540
22305.0  0.035528  0.000000  0.000000  0.034944  0.035528
22310.0  0.035579  0.000000  0.000000  0.034898  0.035579
22315.0  0.035544  0.000000  0.000000  0.034853  0.035544
22320.0  0.035356  0.000000  0.000000  0.034808  0.035356
22325.0  0.035090  0.000000  0.000000  0.034762  0.035090
22330.0  0.034917  0.000000  0.000000  0.034717  0.034917
22335.0  0.034947  0.000000  0.000000  0.034672  0.034947
22340.0  0.035082  0.000000  0.000000  0.034626  0.035082
22345.0  0.035145  0.000000  0.000000  0.034581  0.035145
22350.0  0.034959  0.000000  0.000000  0.034536  0.034959
22355.0  0.034573  0.000000  0.000000  0.034491  0.034573
22360.0  0.034162  0.000000  0.000000  0.034446  0.034162
22365.0  0.033995  0.000000  0.000000  0.034401  0.033995
22370.0  0.033969  0.000000  0.000000  0.034356  0.033969
22375.0  0.033845  0.000000  0.000000  0.034311  0.033845
22380.0  0.033700  0.000000  0.000000  0.034266  0.033700
22385.0  0.033681  0.000000  0.000000  0.034221  0.033681
22390.0  0.033930  0.000000  0.000000  0.034176  0.033930
22395.0  0.034140  0.000000  0.000000  0.034131  0.034140
22400.0  0.033991  0.000000  0.000000  0.034087  0.033991
22405.0  0.033667  0.000000  0.000000  0.034042  0.033667
22410.0  0.033415  0.000000  0.000000  0.033997  0.033415
22415.0  0.033427  0.000000  0.000000  0.033953  0.033427
22420.0  0.033536  0.000000  0.000000  0.033908  0.033536
22425.0  0.033533  0.000000  0.000000  0.033863  0.033533
22430.0  0.033359  0.000000  0.000000  0.033819  0.033359
22435.0  0.033218  0.000000  0.000000  0.033775  0.033218
22440.0  0.033400  0.000000  0.000000  0.033730  0.033400
22445.0  0.033802  0.000000  0.000000  0.033686  0.033802
22450.0  0.034171  0.000000  0.000000  0.033641  0.034171
22455.0  0.034208  0.000000  0.000000  0.033597  0.034208
22460.0  0.033972  0.000000  0.000000  0.033553  0.033972
22465.0  0.033704  0.000000  0.000000  0.033509  0.033704
22470.0  0.033572  0.000000  0.000000  0.033464  0.033572
22475.0  0.033620  0.000000  0.000000  0.033420  0.033620
22480.0  0.033749  0.000000  0.000000  0.033376  0.033749
22485.0  0.033839  0.000000  0.000000  0.033332  0.033839
22490.0  0.033809  0.000000  0.000000  0.033288  0.033809
22495.0  0.033681  0.000000  0.000000  0.033244  0.033681
22500.0  0.033536  0.000000  0.000000  0.033200  0.033536
22505.0  0.033463  0.000000  0.000000  0.033156  0.033463
22510.0  0.033399  0.000000  0.000000  0.033113  0.033399
