# File generated by CMD 3.3 (http://stev.oapd.inaf.it/cmd) on Wed Sep 18 16:25:49 CEST 2019
# isochrones based on PARSEC release v1.2S +  COLIBRI S_35
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0 period1 pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Umag    Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag
0.0152 0.01508 10.00000 0.8968155384 2.4484257698    0.896 -0.074  3.7483  4.409    1  0.000  0.536     0.00     0.00 -1 -6.97e-14      0.00 7.601e-01 2.270e-01 2.282e-03 6.244e-04 5.681e-03 -1.000 1.289e-02 4.954 6.100 5.766 5.039 4.603 4.254 3.801 3.434 3.387
0.0152 0.01508 10.00000 0.9000000358 2.4492788315    0.899 -0.062  3.7493  4.403    1  0.000  0.535     0.00     0.00 -1 -7.19e-14      0.00 7.605e-01 2.267e-01 2.279e-03 6.235e-04 5.673e-03 -1.000 1.288e-02 4.925 6.053 5.730 5.007 4.574 4.227 3.776 3.412 3.365
0.0152 0.01508 10.00000 0.9123089910 2.4525110722    0.911 -0.017  3.7528  4.377    1  0.000  0.535     0.00     0.00 -1 -8.16e-14      0.00 7.623e-01 2.248e-01 2.263e-03 6.194e-04 5.636e-03 -1.000 1.284e-02 4.811 5.883 5.593 4.885 4.462 4.120 3.679 3.323 3.277
0.0152 0.01508 10.00000 0.9294092059 2.4568386078    0.928  0.047  3.7570  4.339    1  0.000  0.535     0.00     0.00 -1 -9.78e-14      0.00 7.649e-01 2.224e-01 2.242e-03 6.138e-04 5.587e-03 -1.000 1.272e-02 4.652 5.658 5.406 4.715 4.304 3.969 3.539 3.193 3.149
0.0152 0.01508 10.00000 0.9448647499 2.4605951309    0.944  0.104  3.7599  4.300    1  0.000  0.535     0.00     0.00 -1 -1.16e-13      0.00 7.668e-01 2.206e-01 2.227e-03 6.097e-04 5.550e-03 -1.000 1.259e-02 4.509 5.470 5.243 4.565 4.162 3.831 3.409 3.069 3.027
0.0152 0.01508 10.00000 0.9500000477 2.4618122578    0.949  0.125  3.7607  4.285    1  0.000  0.535     0.00     0.00 -1 -1.23e-13      0.00 7.668e-01 2.206e-01 2.228e-03 6.099e-04 5.551e-03 -1.000 1.260e-02 4.458 5.406 5.186 4.512 4.111 3.781 3.362 3.024 2.982
0.0152 0.01508 10.00000 0.9568482041 2.4634120464    0.956  0.153  3.7618  4.265    1  0.000  0.535     0.00     0.00 -1 -1.34e-13      0.00 7.670e-01 2.204e-01 2.227e-03 6.096e-04 5.550e-03 -1.000 1.261e-02 4.388 5.321 5.109 4.440 4.042 3.714 3.297 2.962 2.920
0.0152 0.01508 10.00000 0.9585533142 2.4638063908    0.957  0.160  3.7620  4.259    1  0.000  0.535     0.00     0.00 -1 -1.37e-13      0.00 7.669e-01 2.205e-01 2.227e-03 6.098e-04 5.551e-03 -1.000 1.262e-02 4.370 5.300 5.090 4.421 4.024 3.697 3.280 2.946 2.904
0.0152 0.01508 10.00000 0.9680970907 2.4659833908    0.967  0.201  3.7628  4.225    1  0.000  0.535     0.00     0.00 -1 -1.56e-13      0.00 7.662e-01 2.211e-01 2.234e-03 6.117e-04 5.568e-03 -1.000 1.269e-02 4.267 5.185 4.981 4.317 3.922 3.596 3.181 2.848 2.807
0.0152 0.01508 10.00000 0.9755672216 2.4676535130    0.975  0.234  3.7628  4.196    1  0.000  0.535     0.00     0.00 -1 -1.73e-13      0.00 7.654e-01 2.219e-01 2.243e-03 6.142e-04 5.591e-03 -1.000 1.273e-02 4.184 5.099 4.897 4.233 3.839 3.513 3.099 2.766 2.725
